image_id,acc_clean,acc_attacked,logits_sigmoid_mean,logits_abs_mean,perfect_recovery_clean,perfect_recovery_attacked
000000199236.jpg,0.5199999809265137,0.5199999809265137,0.5011445879936218,0.02962273545563221,0.0,0.0
000000199310.jpg,0.5199999809265137,0.5199999809265137,0.5011568665504456,0.029650790616869926,0.0,0.0
000000199395.jpg,0.5199999809265137,0.5199999809265137,0.5010973811149597,0.029587620869278908,0.0,0.0
000000199442.jpg,0.5199999809265137,0.5199999809265137,0.5010946989059448,0.029568323865532875,0.0,0.0
000000199551.jpg,0.5199999809265137,0.5199999809265137,0.5011305212974548,0.029614929109811783,0.0,0.0
000000199681.jpg,0.5099999904632568,0.5099999904632568,0.5011692047119141,0.029656216502189636,0.0,0.0
000000199771.jpg,0.5199999809265137,0.5199999809265137,0.5011381506919861,0.029608232900500298,0.0,0.0
000000199977.jpg,0.5099999904632568,0.5099999904632568,0.5011051893234253,0.029619110748171806,0.0,0.0
000000200152.jpg,0.5099999904632568,0.5099999904632568,0.5011813044548035,0.029680160805583,0.0,0.0
000000200162.jpg,0.5199999809265137,0.5199999809265137,0.5011277794837952,0.029592517763376236,0.0,0.0
000000200252.jpg,0.5199999809265137,0.5199999809265137,0.5011246800422668,0.029602257534861565,0.0,0.0
000000200421.jpg,0.5199999809265137,0.5199999809265137,0.5011566281318665,0.029631799086928368,0.0,0.0
000000200667.jpg,0.5199999809265137,0.5199999809265137,0.5011257529258728,0.029599379748106003,0.0,0.0
000000200839.jpg,0.5199999809265137,0.5199999809265137,0.501119077205658,0.029608651995658875,0.0,0.0
000000200961.jpg,0.5199999809265137,0.5199999809265137,0.5011076927185059,0.02959124743938446,0.0,0.0
